loan_amount,interest_rate,tenure_years,monthly_income,existing_emi,credit_score,burden_score
4456777.362438121,8.476717414689112,8,210758.57639648847,3992.9147696632194,782,34.92755152789555
443062.5939829961,12.628554778963716,29,105386.54355211169,41575.13596213482,454,62.249525068585854
3670907.627184794,11.079711675981624,4,112142.44265094497,31481.21671029213,814,73.66886035787665
977689.123283032,6.025845603310208,20,141700.44300699513,13956.352955520535,641,25.9251627499173
4297976.413127962,13.52236524975911,9,194105.8753909545,37858.77190209235,705,58.15316210337941
4104364.393615198,11.013676269900664,20,271434.16479207005,6786.765379163401,672,33.56490657099948
2726929.0871784445,14.608555767847797,26,75525.9935149946,32262.1729604529,585,87.0198640143529
3565701.853185392,11.701854674112075,27,43632.95135164952,49474.29748805841,859,68.47643228932964
1606033.0602595545,6.7517486370418105,25,133610.5947071851,7500.977317469854,876,14.078467118199809
2382281.0997174326,9.737833623078222,19,88727.53513096145,7097.243762612765,520,46.10937970701899
4117102.6436668346,11.484975975472041,2,181289.14856294895,23391.720558767687,446,90.7489806858414
2323362.726007409,5.282647010499777,16,215780.154401278,32133.070420018856,479,41.5151534758535
1821101.4133609368,5.149102641548079,11,107006.06704088037,1327.3168149971482,809,21.770499070181422
2496351.6138889845,6.294030005985679,8,211926.3608813568,24983.545598074204,596,40.356585290587475
4149833.7995642307,7.516644350454707,12,116081.23136018585,4158.517587764382,648,46.754622011719505
1709279.83448582,9.295491235206756,3,197791.07910655337,12066.188840140541,790,30.383322443670163
910119.8860219318,9.874404737597883,13,197257.02588927196,35619.880989556834,652,32.41640648972431
3574469.400637365,6.380276089378968,2,97884.71695806025,36943.247378838,380,95.8059778501544
4138592.152905005,11.733915791158308,13,198002.370478857,36486.62252849456,733,47.11116054097922
548155.5186914899,10.961380616965348,27,126667.42680262362,3257.316702438634,422,30.440272924676346
1237376.8581419264,7.944640988411602,8,114207.38442098627,39338.15543701879,588,57.83555173674081
752761.3493169198,5.13659883435292,15,101000.56917861794,21610.350243858466,769,33.21745006070333
1772309.9873317247,5.776479153532907,24,116780.67283760091,23765.479002557255,809,32.904847694847994
2279237.3455817928,8.916947755108394,21,240288.56977712142,20984.523645274818,893,17.75675334342801
3756690.367968367,6.539743511656839,9,88650.06796830481,42851.118750460715,779,80.45098252722426
3273180.545164287,8.768196061479708,11,210956.4734409667,33998.518153966645,895,31.841761362377213
3123596.4090182343,11.281826045103552,22,272173.76379465207,25001.292084522596,738,26.611439916708353
1794255.9857177893,10.472374278792834,21,118120.10348967739,41714.35109631063,473,65.0119478991243
4215165.387769561,7.311758831373942,28,28263.37805857211,40268.17482014363,645,84.8596746906023
2382871.4786209147,8.438224912587524,3,26889.688154997228,252.20819197981913,404,95.03074009592295
4896569.443175015,11.140311984486505,7,59060.808738085216,23943.99823125471,868,66.10850365714734
3189003.5845638975,13.608550280434487,14,50812.55606762636,2112.3054793906635,886,68.91664302457323
675010.4707442885,12.532134387388773,15,229463.8699640013,15359.324080869113,754,20.76583471440021
3397078.932273398,10.53400026833415,9,102558.20073406433,40191.86717312555,593,79.77457228546031
1659264.87638691,8.622929983164862,20,202702.7366081916,47202.61760539652,692,38.078629633285786
3447319.623596182,8.650512775418054,11,31887.522003101836,12103.33303422617,495,91.89381703477862
394723.68340390845,13.79417310264396,7,102807.27730187992,1071.2574417430399,721,15.859487249073924
915663.1140209989,5.392435760405464,12,85560.94570963853,20116.817188710746,776,33.59803070468804
4285899.431583642,14.87982644420261,19,97526.54289866159,16755.941933991926,517,81.73899925629797
1174538.8072663988,11.643754108515623,27,73400.97535746385,33848.309136442054,452,77.52665877165143
4193353.569952553,11.811376990723906,18,193016.48590864954,24752.88362242013,336,59.7653145389536
1432416.6378493316,5.379978373047422,13,205548.40350386672,19942.363173576905,647,31.209520135372486
3232265.454790603,11.055292748912722,11,61570.337335312885,11477.77988534165,469,92.98501273262833
3486045.3388736635,9.84778060090447,1,227520.8756921322,41424.019929184804,609,83.36571609961801
2587641.028068012,6.05778906894067,6,90012.73335241611,12419.464340311499,653,67.07161813844336
1561287.8496488198,7.7792201076935905,21,99218.30069987831,2736.7489521769317,549,29.038632048380734
1102589.6630369257,13.903144562136513,2,252066.3348762143,28230.525423200546,678,38.70713215140796
214287.3050840098,10.49988415865953,13,272326.4562759338,15867.437310491567,444,23.367951704769634
1554534.686141583,9.134165751739086,13,250931.7677711585,35621.75687199057,788,22.894803518502233
3283155.813129851,5.726821558408109,19,61373.589698260155,4043.583421291769,391,66.57972176161597
4694608.851319989,12.141215274023056,9,299794.93782702554,48315.37822126152,480,55.5107667359789
4362462.187202107,12.028508233960325,19,208203.5161390631,9342.900780170787,427,50.739923837797704
3842020.6438497477,11.140436069725634,23,162987.21403139713,17852.84486532447,577,50.301616346427714
3952814.3491038284,10.102626462206493,1,287355.594170962,24047.748002588643,741,80.10353299952303
3341675.2722061765,9.337844022073726,23,248866.51071944617,44505.87544122204,558,49.08208838538962
1338419.944951715,10.932710929879923,25,213688.05109604629,36127.04433328861,647,35.8935645308463
4540615.401993858,7.3339545172840666,28,254751.22957499733,7241.423234716521,874,14.83704922027033
3370124.9439338786,14.412590641776477,27,127930.64331781933,21930.681247340595,783,48.516368123504606
2824181.1233531777,10.887945291802296,8,211642.76472325978,27145.59324962411,601,43.21979536622
599397.8726067314,8.111924443543765,23,73362.40524433505,35106.28621400168,511,64.91883110687424
2262924.941841806,9.496798508851573,26,296640.1778747886,28590.716579867003,787,20.854526511391395
2328773.4424495352,13.056847888768923,14,184914.87602615295,22866.744333933853,783,29.88849228007312
4329589.867137216,6.616160607302975,24,247986.42928188608,38277.38248139849,850,22.57977931139965
2755908.689929553,7.928356224602604,16,134055.16654868954,18902.88142383269,762,38.19461479219993
1932982.7174035278,11.795080227365554,29,232404.8693970506,49358.63539707181,649,36.788404274601824
4885161.626127764,8.154892064822238,4,128467.77185142094,47389.12541104311,602,80.37737589255147
598066.9369652626,12.92501681861466,18,185201.4243489632,35369.02022991401,717,32.58722523210491
2141614.7201441256,6.304534871773608,14,237877.7483921674,44130.59621008934,367,53.410758862377804
258022.14209845618,12.626861704546085,27,52612.695722946795,19658.775803518285,356,61.13741036020462
3712525.3977963054,5.683517148505662,9,119900.03838350151,29073.51105989891,769,58.263114043686464
4594478.933385796,5.125926126674948,15,172582.34571330712,13632.758201546309,452,45.47156375411979
1436184.7812749227,13.98223518832162,3,113519.3577046874,44281.96516907838,500,88.07212570179807
4298791.300155648,10.813392169322986,27,106566.82573158445,23551.25190974855,898,46.852911599745624
1496480.2407863939,8.518268970868114,4,98865.9450831594,26807.18059398349,338,83.22648390157275
4558312.30013738,7.325946369638504,23,83781.71010662123,43228.373230346784,811,73.31648325559216
3782111.4228040804,11.168857832608161,18,257693.27751557657,39863.92539596667,547,49.74634606511846
4034288.545365121,10.090021835367383,14,278632.9562321659,16087.159917593573,413,43.93183810956845
139132.45022224978,14.915977755299853,15,216047.44548377185,4371.380177899181,677,12.084538030791157
4815911.267516429,14.832159866537458,8,28399.863574221483,8104.660100653066,434,93.9639730902354
3647021.4107481004,11.350245661416096,28,240145.29463612052,16954.79266198282,422,39.15195141920196
1558517.92216136,9.428705061058906,10,168943.15551230227,15264.541491578188,894,18.84864492789001
4155503.591051292,9.91140969134662,24,232270.82460740974,1915.5274628965158,512,32.398022827428534
1443529.9321539032,11.82479066236862,12,142454.7446255923,21603.256995243148,801,30.152442720534907
4370131.505852333,6.015745442353814,21,31558.936168785556,5292.516843498924,474,92.68405837732081
607272.9325390882,8.283520738107182,9,210888.59604550345,11044.485973784935,574,22.543773390213037
3533245.588430939,5.752722410036038,8,144355.97790804342,39374.15887109414,535,70.81960329480981
2726457.459392306,5.733607595169196,17,264732.178752669,24743.977358619213,845,15.778613557943165
527845.6274674321,6.958392418942338,9,226678.62230999966,18647.652791338227,470,28.07488889216006
1247374.449881253,9.852532545932268,13,120677.28937778663,9271.766713193385,719,28.822874141703792
111399.97957270821,12.847743211627893,14,222742.94873946923,43314.00532037181,836,23.861832286904285
2370401.4290493038,9.854958911658725,5,158658.4078458686,45184.48911799431,396,78.42204448113624
1541263.0407620019,8.354766105608697,9,75844.30663267264,25933.900859743135,320,84.73962848096595
3011869.547273906,5.823529903367581,25,137568.1694432621,46063.73586245188,589,52.34800353830032
1521327.148157655,10.502955231831296,26,82317.47046242085,23239.448126413536,381,68.27059443077539
1534599.6019595743,7.7126858648317675,26,21393.425582745593,5362.123680025938,406,97.57484859951978
3728806.3337214366,11.149341779171476,16,89102.81660496087,851.9788026485953,585,59.35691128195013
288307.03809284954,14.771877391324184,19,78665.9712543101,6418.8903066749845,849,13.512774045626873
4519330.226200337,6.113143214775501,24,21214.334432332424,31132.816650990288,630,79.49812241299514
4268706.178236349,7.121253987219399,23,239499.103068061,16045.259848512906,431,42.444278802479474
3355633.1819707123,9.730945380993747,7,41555.78268783861,32415.45016349367,638,84.76793764791019
2986446.772031552,14.686138153459295,12,145736.540702887,25398.806162206845,520,64.07553595859038
4466897.365791279,12.718097762699955,26,137007.2891951782,16650.62873855031,376,67.26876735840298
967384.3886671365,13.982291931628302,2,70794.27284555219,10933.98997491799,891,68.74082330351813
440897.3528446016,8.337148484757929,18,290723.18183046667,4052.1871904725895,349,27.67559948986907
1235575.3410522137,14.920384737785945,18,189045.40937952034,39119.553068993366,642,35.871370168773275
3983162.4795659417,6.028328160641574,16,247783.65280295405,40950.20905827285,631,40.82311145024952
221617.82029609245,5.529729060461008,29,158919.35602578605,27072.54065880056,593,30.855149742193234
2934893.8336632736,13.556026270540281,11,222387.33686441564,7854.733640739453,451,43.818444036621344
4977415.705146984,14.272648702069862,2,291538.17832729226,13176.452305312774,394,95.75931949706094
4285695.66449582,5.905853575461018,14,117553.51586486843,47757.262174579955,680,73.25590235732443
2631156.160765768,6.134274267458415,4,161193.87875878473,11297.039689627425,739,45.192008202215575
365022.5009688796,5.331741577557738,7,164070.33163376185,2840.240025393742,620,22.269982985472318
4165298.8962092637,6.045075626427241,2,297758.54857075884,27502.473595625477,389,88.58124758362639
3014943.615477192,7.094198168002809,21,85267.76098981965,13095.697877628632,828,44.23621836718456
618918.3354448559,14.70076618910001,14,209086.10240438205,47871.74514027292,582,41.00233900095455
514593.5598756132,11.678602222396805,7,58704.30996759386,28738.39472110268,644,67.94723548605215
4552652.756211133,12.78553025518542,9,279580.5889751895,48290.73673521505,532,54.54668236364135
3362541.301543488,12.76139403691522,8,185306.93732047555,39278.83148894808,651,55.06757146746961
4154969.65661794,10.350737497792146,9,260635.22757105163,36154.24028081132,732,44.25429697667353
4400945.556397223,12.974889777130173,7,270667.6324150621,41518.22916933654,613,57.84265541744551
2880273.142639195,10.958075323899696,19,175990.77538916134,30244.276703927535,679,40.1246694565031
2611359.4411874544,8.145460976033576,17,210962.03594669554,556.0646593831598,556,29.238879401702558
2180615.6810889016,10.611101087684007,26,215641.77920809493,19623.239145641008,696,25.46576044772571
1618885.6095660403,10.335085861345135,23,148934.63058245246,10950.904389416382,556,28.216165202057386
2201250.006250623,13.234530537593207,13,141754.70924474616,21715.633669760286,458,52.084024636810724
3880704.2958642743,14.81727217381659,11,72132.70131388001,23527.47620829772,502,92.08506573111829
3029520.9835249013,9.110425654209305,22,127496.07694033858,6391.553342430733,712,35.08906294823974
4467990.285276488,12.633906784413597,18,297411.94335275533,1171.577444451466,381,41.733459245249676
2244731.071176979,5.997630040381336,17,95561.24159317605,6910.014667400488,745,28.120282505030204
3055093.4146578326,12.768313694482885,28,233483.45442930906,42871.356599159735,324,54.02630209683925
3174972.387805344,8.714169119932322,16,36617.29161585885,37792.70974261297,317,98.20222307016509
2978900.953416311,5.393901628896867,10,150891.26327414432,39944.64524289667,796,46.284176207731726
3528037.176773306,8.632461785621771,4,36354.83693680077,13815.330966702588,415,93.50099065385378
1225295.668455291,11.106427509216449,4,153223.98146621152,11804.959500446588,448,43.94595678164914
2586200.6988516636,6.192501676814666,22,27714.689026625532,1868.6204678656281,625,77.42128750192029
565912.773901321,14.240344924302546,11,191722.53601549336,23613.423057168475,320,43.95854446256992
1953331.0718418222,5.776724132728386,21,184222.54799408652,19120.442924338917,447,37.25597336384019
2463951.9896752588,14.300067198331663,25,243396.10233649952,41794.30501575363,745,33.649468902114165
3278510.084750089,12.071375179356865,8,183320.1366163772,34093.37792632181,586,59.06634145127381
4755128.7103017075,8.297121754142037,9,279279.7654583005,7214.296742804083,624,37.34560530554086
3023222.7794143613,8.907503477090932,16,239269.29194081973,49357.75702136344,499,52.704366839470936
3730789.885073971,12.40809364732744,10,57143.82569024102,38532.03665008777,447,96.47598368753827
2556016.9945012536,11.014711008812075,23,94332.49272570545,36011.875784184325,666,70.31431825125742
3188814.95531284,11.716429214549452,9,27344.567375262195,10830.779130357038,520,88.52054694120407
401114.4698621785,8.8916461651348,3,128117.52044038604,45257.8300308116,527,56.32108347606013
1309238.3251671426,9.87813481807599,25,162670.1510554461,23696.03887438827,605,36.41047246321723
1841172.8113654365,14.898674840378934,2,284864.9496589786,14882.797643324313,478,49.515865427384526
2388842.1072822423,7.139228704997177,9,166234.88103890914,32741.679405253406,775,39.55547971700854
275961.2902367995,9.178561865221315,13,238687.85174402516,10587.5980493203,716,11.39132271808646
743119.2828889225,7.918231875739673,6,95046.72352601234,45378.28153690574,422,80.57307725218298
1420230.8235669637,12.651115104398498,4,62884.36243247288,42717.18255334839,584,88.22892390688786
4859086.819960201,12.640126256657208,28,247034.1510713508,23245.56847145784,302,56.904850388129574
1690167.6851601012,7.924454609973958,14,89279.04070488559,9532.871081632498,561,51.338570649272306
2436103.2376548084,5.813903166329829,28,263973.8329479098,24825.206178233057,770,17.37479924796616
1020683.6780550451,5.114326766722041,29,67557.96519374967,7456.910877873574,631,31.74469658022809
3073361.351825053,9.274505332424855,11,258444.23148422997,13492.444234418826,560,35.83536953559981
1439381.916804073,9.103375943357708,2,236397.32242084603,24136.61952954551,302,63.914998779935026
1074613.2632702126,14.88389878639863,29,191141.78847936908,1056.9870524403002,746,13.537710621173325
2607034.510807596,9.698020756976796,26,258061.78979033252,38286.1301773434,515,40.34187247408834
77253.70584408307,7.564183695754206,3,112598.83300708923,9845.743859283219,778,20.95976366708614
87936.96161366536,13.912294410314674,5,66489.56078630858,43330.562864278516,868,61.451560241708954
1134390.605054196,9.910679496535785,25,63971.38902924758,1112.9913709930495,894,17.783375481558174
231770.74437906465,10.991756352105778,7,95700.49586839715,26606.58453508904,739,31.18462145615664
584727.4829469223,5.9566871042821266,11,144943.59701041481,38832.54774719722,499,46.70968448856269
1727360.2142268205,8.82916407329774,12,265286.4022227435,11897.421665633718,578,33.31135025526377
4022799.1139200735,14.442236744737867,29,45069.98260416622,35377.65301056649,434,91.79372704268827
2881640.784678039,10.895053841754255,11,276267.77244172985,36043.391232670605,593,36.99491117382199
2587705.2434842614,8.445018551424617,19,279138.51889522414,31892.183295707295,504,42.163977352500645
1502769.6748802022,11.256671806315932,13,223626.18938740218,18212.636569850227,384,38.29360722769926
4662180.911192441,14.104110895781162,4,272079.4118152651,39253.23990746116,592,66.89358164898955
2015224.4541240986,7.739906004725901,14,235596.2564498294,31421.685883768547,689,31.640789729294053
481109.1956390689,10.051167184706744,12,167924.270243611,29519.41045712712,437,48.67431308415813
3104479.2547831163,14.586906539117553,27,188210.0633432644,40958.06345834317,710,49.203248053484
613500.047709177,6.7239614329845265,2,195902.85341372318,12231.902154725516,808,22.509419567161416
1758854.5568683757,12.196639255967115,8,55530.11867527106,11624.397677803643,517,86.84424063239194
2561689.096653154,11.144810082029824,22,74055.15850490292,19322.344357446724,356,80.2515421051221
4377401.49719162,11.796751311406348,19,166543.24268364505,3656.6534334273647,391,51.19994029306949
2493055.572683587,8.512196306675698,13,52263.92757586371,16869.673467593173,669,86.04685692791176
3526180.891856738,8.138793734837648,21,290194.2028929111,20313.603926693384,870,20.418978070519625
4964443.353045398,11.842096705883705,21,161995.63798403807,24752.909143025965,711,50.63626085758706
700871.143495009,7.155432851045454,28,126424.12054765668,12700.673205046103,492,35.658167863178235
1409921.0513216215,9.196547448590051,1,64111.210525636576,45342.12238524199,416,98.1101228074956
2003151.5742083497,6.88174646052918,29,136629.49129305215,14253.918388838581,574,33.49401719402811
2138049.483767215,5.083048411233298,5,104679.33235791368,42577.53887563979,652,82.2790667508571
2084554.3225644515,14.700573600380695,22,44619.60793656969,22247.621812207723,745,74.19379859517329
4542674.462654946,9.317029786564191,26,290761.48266664596,35907.83479618652,335,50.67752357051435
3584461.5901109395,14.693496144198253,26,94193.86689370508,5545.119399195026,496,65.29386329383895
3059130.8097489835,6.403235197678261,27,213331.6677973868,27231.861012080473,589,34.253169761861784
1581394.9534207713,10.87366779457486,11,45570.300510278365,48041.29474714005,785,71.80584275550939
4127762.4018954085,7.009740327912396,11,275687.3226114963,33312.560468238764,710,38.27842467137436
4777549.531850696,12.900741269632746,13,185410.40643696155,41014.46302184887,722,61.38205430205246
4114931.498623621,12.837029887609752,2,203924.1601054514,13053.523108876141,538,92.0354946887771
57747.270697790875,6.126071490393118,19,238899.62098728318,40008.446044423996,597,30.07864706603934
3200186.782407865,14.120644528763892,16,189656.2920262234,17562.66906014208,341,54.548033710200215
303120.1381383986,6.946296472032246,26,39854.088355711574,24253.905002315707,387,84.42765031905346
1325155.7406519232,11.129773415893602,5,140283.07861700273,9397.885885329415,475,46.2497828366145
344647.2667214699,14.85633620087704,14,93368.42613272052,24284.919400243532,577,47.967642238403684
3038787.4920994695,13.823965347663638,29,156280.76579073147,25785.092165283026,642,47.86059507283758
3448620.0717884037,14.56563928561169,19,133211.04527088665,31116.358914592147,596,65.35700444370377
616713.8084262303,8.425987712181193,5,251429.27284367732,43431.689713851854,579,37.95934599393644
1950002.4710726484,6.055756422194634,21,89173.31461873587,15242.557736611529,723,31.662068561169466
2308370.719329933,6.883468732894501,24,76364.29659782555,49206.838787924375,715,83.7248841593385
1876812.4577165372,10.004948950766138,26,288264.16272616095,42384.497687776675,332,48.67734834778056
649073.7524017056,12.932296782733221,9,285864.6518889703,20146.130976248798,327,39.329031785665734
2123791.561428003,6.501536441838752,24,298170.1901769283,11333.182096610128,508,29.121636416783993
3768331.33665167,11.597315322607571,12,179146.5622729744,3574.7288734510607,893,28.62361321816428
401487.93943961454,8.23577604039512,16,51680.3089649196,11718.209396781209,547,51.836610034502314
446891.0697054221,8.412020723921536,19,266446.9674064152,44226.14608225212,677,25.901339844562656
1806117.894588122,11.619177301579263,15,60632.19559213936,14601.570571114897,657,67.34211501512759
4711542.272513679,9.669994195332201,17,63566.41128816371,6898.990814603878,317,100.0
3359434.6012784247,13.12033293025994,15,74151.31889610463,1133.7294713173628,512,68.93067823395991
3409416.285529196,6.559185096628271,3,202957.273910066,14884.017183891241,813,59.3452973254504
1841503.9546474316,12.899482697670384,17,50015.7349036503,10807.635506780116,393,84.43334033556715
2988620.916482265,5.642352480574209,13,237918.85612329448,5110.11727726543,316,42.243098143875145
100149.36093732972,6.94053880245605,27,36310.44686825517,47554.290060759,538,88.88936544243055
3198675.429727234,11.561497145031653,9,50925.036988109634,13381.09377283228,827,75.112152986273
4570770.390502372,13.549256565110712,28,141656.39966662799,308.84147488159374,476,56.68464120477596
3082238.668306855,7.52679627739349,13,126168.02054597219,47213.779176860204,430,76.58355740485098
4374808.037658408,8.27191605828913,16,297118.31515128154,28925.65931424557,597,35.706728249620575
3633666.6245571645,10.3712074828674,19,290721.9078812369,4140.64817975397,362,42.44031422404788
646764.1611982668,7.115728064893023,14,73110.90605957515,1571.0988694472794,429,29.932828642400022
4517143.871064916,13.111562615875057,8,285066.35262196953,5392.453179195472,662,40.26176649883977
378897.0295610857,12.736366450057607,22,213833.33312335052,29574.542664772445,569,30.553134783808623
2693138.9891114305,6.452917119657816,19,134476.08634930552,3093.580245223071,567,35.321051868489484
753578.7627776155,9.638297318166321,25,227096.66100506356,28407.02984160207,799,20.32875228817179
107947.72311797513,12.748277666546214,24,272039.4703978331,32627.050993235047,839,12.767168497376485
2139069.5876318133,8.373295311034148,3,70439.63506371301,7378.839075250348,786,74.53051718705244
1510451.5028880734,11.331068227177317,23,74875.59318574512,24421.637137486192,516,63.84478077130497
2455702.444298135,5.502131214575727,21,134441.81342374493,48193.99648167315,656,50.96974258074212
2907139.4393360266,11.08688760529318,18,67379.2959738198,41824.42232501624,585,86.25970951244136
266508.4079292894,6.52652980000607,16,120911.29599762842,36168.217373869265,778,34.6465177629631
658866.3108625408,13.305833251144513,14,200793.62757750394,25886.756222966873,845,19.85069323223044
2815279.8624296053,8.554494635804785,16,247589.07509347933,19713.737796649544,711,25.284765437491874
1748678.3982046582,7.815538627281957,24,104541.78255191185,22571.73680606116,630,45.62205378574462
3659408.7633697675,13.40888976711485,17,98884.59146535465,38230.50039262546,748,81.10272306610356
3278843.6605301015,5.501440230718102,20,238328.03002896972,27714.89808792023,326,52.99504929326479
4235741.596800039,8.966087993343448,11,126687.34328070255,38232.69926463146,411,83.35152765195643
3477839.492012665,8.700035405750313,13,249173.1030032756,48493.64852165013,791,39.69058372207808
2178158.8330812333,7.848003742495509,11,298146.4896921797,32025.707538565533,436,41.20430450553045
3381184.7808524403,14.11754332001477,28,294307.22927544074,30155.17787051032,837,25.324824171952045
1413136.8125643218,12.509283935167222,29,205552.3473572409,20308.097425491702,561,31.22450013565215
1566251.8189521527,5.6392316419193875,4,125059.69918568616,9837.697659436912,821,40.22519302933024
3955476.541607927,12.146874494349541,29,38337.16065349354,18710.03711235724,598,86.24907568192302
2259776.6061878316,10.27299133128794,26,226651.37716077702,26004.859525768235,409,39.18266583338035
4001982.6855658446,14.008678944015792,14,293830.8274949083,1742.7828660972532,732,20.283815139577953
4120990.7496579783,8.129456173483584,5,39035.64970037587,23790.251241114613,778,76.60087224936406
4294933.571423355,10.741619996095828,4,21726.95897377924,43107.46637074893,566,88.4959520367172
4587344.417413976,10.00755274740986,1,252897.3350428809,48831.21812668122,512,87.72815414166506
2183376.8415408162,9.895609062276058,14,48632.5093707064,42777.433615542504,608,83.87074117364133
1628390.7506896371,9.561053995172127,7,42854.434524762255,8599.087300826874,353,100.0
2931883.7956408635,7.056294755322813,10,274894.09910249,7750.65958826518,694,22.981355232568465
1887303.4960162565,12.557099224923927,27,42277.027268126774,19665.610061977546,811,76.25139080397899
3025317.1256611533,9.513360327392887,2,51924.943337119315,11271.523529582544,624,82.5571896476469
3542650.020086932,14.585162750026058,10,179480.62907551412,33799.72520603063,395,72.9094136199145
3457604.8415360777,7.608084271927763,3,231907.96844932155,4227.905223781997,473,64.89280933869847
1904036.7907496006,11.827438396270411,21,131880.2324399836,22185.962476833953,643,41.86524644121411
875957.9984088264,14.407170796391085,8,137764.96499330932,14017.81231097049,504,42.96409363017151
2181120.225387927,11.634583230160924,10,197135.27640231882,29770.14434999104,354,50.22115397332886
755841.0132054483,13.712729076173947,8,161519.08255261875,39853.25098969829,525,49.667866920839536
4455980.324159851,13.27480959757006,14,25215.921977760896,46178.1570840735,606,80.43127540307177
1762093.4306523942,8.601177154890038,18,51803.29215621596,48192.636711104285,580,86.74802971926368
814575.7487554527,11.001239399394965,9,182848.00434711276,17559.726698699713,601,29.685073001693567
175966.41153346683,6.562613398113556,22,242225.50271540252,42792.38909152348,504,37.230512417239076
3246820.812118097,10.355258826955996,9,233668.88072038765,29598.153435610508,519,42.79805854121753
3202666.471400979,7.304219718143372,4,227215.8366022206,34612.77072720615,727,52.885658476403556
1735990.6245773938,12.437368149524456,3,235956.33253827752,42556.528333017486,440,64.44809611743739
404973.84979587246,10.280584218921245,14,32444.173370866454,6505.660494754112,754,35.78577837786561
2077663.0297313984,9.112273626316604,14,270628.4381895248,47370.3634016122,444,43.67196548582219
1590526.600563798,7.687970961669776,21,268999.2694592689,27369.854520911285,825,15.718903991700975
3401747.1666882965,14.986984818412868,16,168938.7169473319,16800.165877079886,457,58.06868859073205
3048607.284790817,5.717105208849327,5,89606.4130352543,16936.563020474492,404,92.85312013894699
1854738.954577823,5.4356068057242,20,185809.97237880135,37550.0168339134,588,38.615399663648105
1128568.143562201,7.172574004938646,29,176208.05938508024,33932.99315649914,484,44.361336049021986
4940778.03247018,14.710724586278197,23,82428.01815325889,36474.00456342505,516,87.20055954624837
2297308.0249207686,14.792381683199844,24,188876.45010002737,12649.775221211761,330,51.22790448859516
3456957.4671121733,11.54927734772136,15,243242.35250817073,8509.810807164004,578,32.51189762725418
745737.1895128859,13.801066672064048,21,245709.92212867172,36092.982651310514,774,22.410929361817413
2453669.013314019,7.139617308407954,9,36715.39023837603,14924.036458074674,524,91.83306799201647
186306.76335385416,14.720420941766236,7,75205.72730749003,11121.80767933627,476,41.22879162109353
2552002.8336567273,6.427848501395647,13,207102.54096609473,10730.425173989155,383,39.78661501771834
4821886.165232627,6.011251881816583,29,260752.94471600463,7420.046628040389,867,11.67595479402322
1951823.2292797111,6.122115392472729,23,165940.78308578033,21340.782783758892,391,48.29846147507209
243030.26224581237,10.731279232725647,8,218107.18713379453,13047.42875124738,307,36.1235000867518
203231.16505075048,12.809744007180523,12,25900.162983932158,44693.27376085419,873,73.01982073008821
1970534.4617370039,8.66667177874633,4,190357.8273279118,34456.9818425549,353,68.05136350091219
842123.4354928106,14.778959877861265,16,289334.5604422485,37193.10223590056,462,34.79637830143235
165592.87682452027,9.344201381183295,26,205084.08996916664,20180.52460509175,778,11.716845494084202
3793257.3890533755,6.504485507732163,29,278237.2006480895,30010.475906538537,407,43.84566878198799
2319688.893965359,9.659667481861367,29,178482.64827670064,25039.89203520237,570,34.606695791211855
1481761.62126464,11.790371654224398,6,256146.04657725975,8372.573026125774,536,28.24688335964457
4505411.7559315795,13.322257805043787,5,54765.47431200131,2392.684752539226,560,89.27341665941063
624887.8529926018,9.58768289956593,1,54583.71360830862,34175.92273704198,828,75.05892312420015
4781798.20332883,10.936068260491675,14,53650.212174822474,6058.622961379684,686,82.02110874046852
1604135.2510178965,7.673447121588533,29,156877.87457027854,2867.4576603617274,702,16.6965557103229
4447598.177927972,11.459165264055141,9,112473.79703439222,22093.366633580586,657,84.7777219872601
3034567.2385733346,14.859719439503436,18,221372.03904749008,36901.31850042842,518,47.17334655004328
4142201.430720363,5.490535725877939,6,272734.1360041112,38443.42196161866,764,35.03072107288752
4920865.157891798,13.865306707051678,15,193424.95200057494,43673.48033580267,720,53.257207472181335
1477606.9172027914,10.622825027675228,16,79698.9557076022,9960.701124938209,448,51.67545187473869
4807620.652767586,7.5209865956229995,8,280645.52290815185,49281.21969073263,656,48.41333715720595
1977935.3797669807,14.54889710009258,19,167800.05467863515,38160.453598204695,350,63.06003115101952
1958283.9284477655,9.83354303058899,5,221584.75487801147,7860.667297508645,353,48.82267457184
1734916.1660598032,8.316902516733856,14,269341.6381218496,42036.06429977054,438,42.374027243212666
2729967.6563705467,6.814976282708411,7,297152.94098769274,24947.96362424278,412,39.774588364486064
813017.9637335112,7.444522102566621,4,161697.90574846868,3327.318401991136,726,19.519576812644377
2790871.8525221553,13.328490415914425,28,246257.56123142867,6602.08859146304,797,17.402493715158638
2731438.82142952,11.144100093171659,21,178722.77828910778,21694.664095464028,591,44.68493138264518
3821413.9723941064,14.132456194883162,1,156207.10487882566,26525.340580204036,645,82.46302340934665
4176567.3115910487,7.319684521577859,4,170559.50539736115,47374.62085066309,810,77.58287989983027
2230184.684046499,6.211385738489015,14,155597.06827007717,10785.623624908108,740,25.88792718859788
1546549.584289894,5.0608753097559,23,137887.87326251058,23705.22551214045,780,26.849513772588356
1333707.7417196177,10.078620376159938,16,222641.7933439166,11294.473463869375,527,27.20165265020227
1013387.9916891161,14.983069303819882,28,89909.22846534458,27920.034446323378,389,66.79477505893374
335355.5318851732,11.94965268818639,26,192586.81042568016,45465.903648589076,835,22.458479271433276
